id,filename,width,height,class,xmin,ymin,xmax,ymax
2268,1510.jpg,8320,3328,comercial,2444,1523,3290,2040
2269,1510.jpg,8320,3328,comercial,1968,1496,2460,1955
2270,1510.jpg,8320,3328,no comercial,4830,1351,6118,1957
2271,1510.jpg,8320,3328,comercial,6122,1466,6997,2092
2272,1510.jpg,8320,3328,comercial,3613,1607,3826,1815
2273,1511.jpg,8320,3328,no comercial,0,1122,8315,2872
2274,1512.jpg,8320,3328,no comercial,0,1334,8315,2855
2275,1513.jpg,8320,3328,comercial,1087,1512,1932,2335
2276,1513.jpg,8320,3328,comercial,0,1161,983,2491
2277,1513.jpg,8320,3328,no comercial,2348,1347,4931,2643
2278,1513.jpg,8320,3328,no comercial,4844,1421,6382,2764
2279,1513.jpg,8320,3328,no comercial,6335,1330,8315,2981
2280,1514.jpg,8320,3328,no comercial,0,775,8315,3020
2281,1515.jpg,8320,3328,no comercial,0,979,8315,2708
2282,1516.jpg,8320,3328,comercial,5334,1208,6842,2409
2283,1516.jpg,8320,3328,no comercial,2647,1321,4060,2391
2284,1516.jpg,8320,3328,no comercial,797,1360,2322,2543
2285,1516.jpg,8320,3328,no comercial,0,1126,1022,2456
2286,1517.jpg,8320,3328,no comercial,0,1273,3921,2569
2287,1517.jpg,8320,3328,no comercial,5199,1169,8315,2651
2288,1518.jpg,8320,3328,comercial,4120,1299,5763,2066
2289,1518.jpg,8320,3328,no comercial,0,948,3912,2309
2290,1519.jpg,8320,3328,comercial,2786,1031,3665,2209
2291,1519.jpg,8320,3328,no comercial,3930,1187,4658,2209
2292,1519.jpg,8320,3328,no comercial,4762,1399,8315,2604
2293,1519.jpg,8320,3328,no comercial,0,1208,2708,2383
2294,1520.jpg,8320,3328,comercial,1572,1564,2209,1954
2295,1520.jpg,8320,3328,comercial,2222,1356,2751,1910
2296,1520.jpg,8320,3328,comercial,2703,1616,3011,1893
2297,1520.jpg,8320,3328,comercial,3007,1629,3375,1919
2298,1520.jpg,8320,3328,comercial,3717,1611,3995,1876
2299,1520.jpg,8320,3328,comercial,4073,1529,4441,1897
2300,1520.jpg,8320,3328,comercial,4484,1581,4788,1876
2301,1520.jpg,8320,3328,comercial,4892,1494,5186,1841
2302,1520.jpg,8320,3328,comercial,7773,1382,8315,1880
2303,1520.jpg,8320,3328,comercial,6729,1425,7635,1780
2304,1520.jpg,8320,3328,comercial,6005,1494,6491,1815
2305,1520.jpg,8320,3328,comercial,5819,1559,6040,1798
2306,1520.jpg,8320,3328,comercial,5511,1512,5832,1837
2307,1520.jpg,8320,3328,comercial,5191,1538,5542,1880
2308,1520.jpg,8320,3328,comercial,3488,1642,3748,1893
2309,1520.jpg,8320,3328,comercial,797,1559,1252,1889
2310,1521.jpg,8320,3328,comercial,5958,1230,6833,2387
2311,1521.jpg,8320,3328,comercial,3826,1295,4567,2192
2312,1521.jpg,8320,3328,comercial,1265,1356,2140,2019
2313,1521.jpg,8320,3328,comercial,2136,1351,3011,2144
2314,1521.jpg,8320,3328,comercial,4515,1286,5204,2166
2315,1521.jpg,8320,3328,comercial,3028,1408,3808,2235
2316,1521.jpg,8320,3328,comercial,0,1113,654,2014
2317,1522.jpg,8320,3328,comercial,5104,1052,8025,2400
2318,1522.jpg,8320,3328,no comercial,3973,1520,5143,2508
2319,1522.jpg,8320,3328,comercial,2114,1204,3046,2248
2320,1522.jpg,8320,3328,comercial,1061,961,2248,2127
2321,1522.jpg,8320,3328,comercial,368,1139,1074,2196
2322,1523.jpg,8320,3328,no comercial,2955,1187,4250,2192
2323,1523.jpg,8320,3328,comercial,6729,1525,8315,2656
2324,1523.jpg,8320,3328,no comercial,0,801,2911,2339
2325,1523.jpg,8320,3328,no comercial,4549,1273,6478,2456
2326,1524.jpg,8320,3328,no comercial,2643,602,8315,2339
2327,1524.jpg,8320,3328,no comercial,0,1009,2443,2149
2328,1525.jpg,8320,3328,no comercial,0,814,8315,2604
2329,1526.jpg,8320,3328,no comercial,0,1278,8315,2894
2330,1527.jpg,8320,3328,comercial,3171,1243,4224,2079
2331,1527.jpg,8320,3328,comercial,2305,199,5537,2331
2332,1528.jpg,8320,3328,comercial,4978,1611,5204,2032
2333,1528.jpg,8320,3328,comercial,5095,1607,5403,2001
2334,1528.jpg,8320,3328,comercial,5299,1633,6005,2218
2335,1528.jpg,8320,3328,comercial,4341,1616,4814,2183
2336,1529.jpg,8320,3328,no comercial,0,1386,8315,2972
2337,1530.jpg,8320,3328,no comercial,2825,1451,3696,2097
2338,1530.jpg,8320,3328,no comercial,3600,1490,4506,2227
2339,1530.jpg,8320,3328,no comercial,4623,1512,8315,2409
2340,1530.jpg,8320,3328,no comercial,0,1182,2136,2136
2341,1530.jpg,8320,3328,comercial,2266,1629,2820,2118
2342,1531.jpg,8320,3328,comercial,5702,1408,6265,2400
2343,1531.jpg,8320,3328,comercial,6283,1447,7167,2300
2344,1531.jpg,8320,3328,comercial,4107,1486,4805,2461
2345,1531.jpg,8320,3328,comercial,2816,1620,4125,2443
2346,1531.jpg,8320,3328,comercial,1078,1702,2188,2500
2347,1531.jpg,8320,3328,comercial,1897,1767,2812,2469
2348,1531.jpg,8320,3328,comercial,0,1499,1165,2530
2349,1532.jpg,8320,3328,comercial,2188,1382,4034,2682
2350,1532.jpg,8320,3328,comercial,4861,1382,5750,2621
2351,1532.jpg,8320,3328,comercial,5784,1442,7964,2517
2352,1532.jpg,8320,3328,comercial,953,1412,2400,2682
2353,1532.jpg,8320,3328,comercial,0,1707,875,2725
2354,1533.jpg,8320,3328,comercial,0,1468,502,2101
2355,1533.jpg,8320,3328,comercial,966,1317,2071,2118
2356,1533.jpg,8320,3328,comercial,987,1507,1633,2162
2357,1533.jpg,8320,3328,comercial,2162,1546,2803,2114
2358,1533.jpg,8320,3328,comercial,2556,1494,3384,2205
2359,1533.jpg,8320,3328,comercial,3167,1213,5009,2127
2360,1533.jpg,8320,3328,comercial,3046,1551,3440,2092
2361,1533.jpg,8320,3328,comercial,4896,1529,5607,2201
2362,1533.jpg,8320,3328,comercial,5919,1512,6816,2253
2363,1533.jpg,8320,3328,comercial,6647,1616,7500,2261
2364,1533.jpg,8320,3328,comercial,7483,1572,8315,2227
2365,1533.jpg,8320,3328,comercial,5451,1247,6079,2179
2366,1533.jpg,8320,3328,comercial,4835,875,7305,1620
2367,1534.jpg,8320,3328,comercial,1793,753,4302,2807
2368,1534.jpg,8320,3328,comercial,5061,1239,6989,2903
2369,1534.jpg,8320,3328,comercial,7323,1057,8315,2764
2370,1535.jpg,8320,3328,comercial,467,1347,2422,2322
2371,1535.jpg,8320,3328,no comercial,2929,1473,3661,2183
2372,1535.jpg,8320,3328,no comercial,3587,1546,3995,2058
2373,1535.jpg,8320,3328,no comercial,6192,1468,8315,2786
2374,1536.jpg,8320,3328,no comercial,0,1187,8315,2599
2375,1537.jpg,8320,3328,comercial,1044,1291,2248,1997
2376,1538.jpg,8320,3328,no comercial,0,1265,8315,3089
2377,1538.jpg,8320,3328,comercial,2352,1169,3557,1750
2378,1539.jpg,8320,3328,no comercial,0,931,8315,2734
2379,1540.jpg,8320,3328,comercial,0,281,1780,2612
2380,1540.jpg,8320,3328,no comercial,6421,1057,8315,2608
2381,1541.jpg,8320,3328,no comercial,1685,1351,2868,2205
2382,1541.jpg,8320,3328,no comercial,3566,1100,5446,2305
2383,1541.jpg,8320,3328,no comercial,5494,1386,7171,2370
2384,1542.jpg,8320,3328,no comercial,0,1226,8315,3106
2385,1543.jpg,8320,3328,no comercial,0,1282,8185,2773
2386,1544.jpg,8320,3328,no comercial,0,797,8315,2760
2387,1545.jpg,8320,3328,comercial,1590,1399,2786,2279
2388,1545.jpg,8320,3328,no comercial,5451,1256,8315,2331
2389,1546.jpg,8320,3328,no comercial,0,1104,8315,2517
2390,1547.jpg,8320,3328,no comercial,17,1005,8315,3015
2391,1548.jpg,8320,3328,no comercial,0,953,8315,2608
2392,1549.jpg,8320,3328,no comercial,2313,1260,4029,2526
2393,1549.jpg,8320,3328,no comercial,3739,1187,5282,2443
2394,1549.jpg,8320,3328,no comercial,5004,1226,6274,2413
2395,1549.jpg,8320,3328,no comercial,6057,1356,7115,2417
2396,1549.jpg,8320,3328,no comercial,1104,1230,2651,2617
2397,1550.jpg,8320,3328,no comercial,4203,1052,7175,2664
2398,1550.jpg,8320,3328,no comercial,1763,1161,2625,2591
2399,1551.jpg,8320,3328,no comercial,5832,1473,8315,2708
2400,1551.jpg,8320,3328,no comercial,3535,1403,5758,2539
2401,1551.jpg,8320,3328,no comercial,0,1291,3392,2361
2402,1552.jpg,8320,3328,no comercial,0,1252,8315,2812
2403,1553.jpg,8320,3328,no comercial,0,701,8315,2560
2404,1554.jpg,8320,3328,no comercial,0,1061,8315,2890
2405,1555.jpg,8320,3328,comercial,606,1429,2391,2331
2406,1555.jpg,8320,3328,no comercial,4905,1113,6491,2387
2407,1556.jpg,8320,3328,no comercial,0,1083,2872,2188
2408,1556.jpg,8320,3328,no comercial,2712,1356,3752,2110
2409,1556.jpg,8320,3328,no comercial,3722,1278,5425,2296
2410,1556.jpg,8320,3328,no comercial,5667,1239,6690,2240
2411,1556.jpg,8320,3328,no comercial,6660,1234,8107,2196
2412,1557.jpg,8320,3328,no comercial,1746,1096,4437,3297
2413,1557.jpg,8320,3328,no comercial,5156,1165,8315,3054
2414,1557.jpg,8320,3328,comercial,1013,1200,2097,2322
2415,1558.jpg,8320,3328,no comercial,0,1104,8315,2686
2416,1559.jpg,8320,3328,no comercial,0,935,8315,2777
2417,1560.jpg,8320,3328,no comercial,4666,1291,8315,3128
2418,1560.jpg,8320,3328,no comercial,3141,1962,4658,2933
2419,1561.jpg,8320,3328,comercial,3457,1343,4181,2014
2420,1561.jpg,8320,3328,no comercial,2179,1403,3323,2175
2421,1561.jpg,8320,3328,no comercial,4562,1373,5789,2214
2422,1562.jpg,8320,3328,comercial,1659,1546,2270,2032
2423,1563.jpg,8320,3328,no comercial,4354,1178,6239,2391
2424,1563.jpg,8320,3328,no comercial,6200,1516,8315,2786
2425,1563.jpg,8320,3328,no comercial,2604,1143,4367,2118
2426,1563.jpg,8320,3328,no comercial,1208,1139,2591,2079
2427,1564.jpg,8320,3328,no comercial,0,1169,8315,2560
2428,1565.jpg,8320,3328,no comercial,56,1074,8315,2833
2429,1567.jpg,8320,3328,no comercial,0,1078,8315,2877
2430,1568.jpg,8320,3328,no comercial,0,1000,8315,2916
2431,1569.jpg,8320,3328,no comercial,6339,1304,7981,2634
2432,1569.jpg,8320,3328,no comercial,4327,1466,5345,2026
2433,1569.jpg,8320,3328,comercial,3051,1349,3957,2082
2434,1570.jpg,8320,3328,comercial,5650,1139,7401,2205
2435,1570.jpg,8320,3328,no comercial,3856,1005,5637,2218
2436,1570.jpg,8320,3328,no comercial,2227,1044,3925,2058
2437,1570.jpg,8320,3328,no comercial,662,879,2201,2222
2438,1571.jpg,8320,3328,comercial,4385,1629,8077,2677
2439,1571.jpg,8320,3328,comercial,6651,1494,8315,2430
2440,1571.jpg,8320,3328,comercial,3024,1442,4129,2560
2441,1571.jpg,8320,3328,no comercial,0,1603,1850,2729
2442,1572.jpg,8320,3328,comercial,0,1221,1416,1863
2443,1573.jpg,8320,3328,no comercial,823,775,6205,3050
2444,1573.jpg,8320,3328,no comercial,6196,1546,7838,3141
2445,1574.jpg,8320,3328,no comercial,2508,1442,6326,2825
2446,1574.jpg,8320,3328,no comercial,0,1720,2686,2963
2447,1575.jpg,8320,3328,comercial,3960,1447,5459,2530
2448,1575.jpg,8320,3328,no comercial,2669,1581,3925,2361
2449,1575.jpg,8320,3328,no comercial,948,1486,1728,2101
2450,1576.jpg,8320,3328,comercial,5685,1559,7206,2417
2451,1576.jpg,8320,3328,no comercial,3063,1581,4047,1975
2452,1576.jpg,8320,3328,no comercial,0,1447,1941,2218
2453,1577.jpg,8320,3328,comercial,6508,1265,8285,2448
2454,1577.jpg,8320,3328,no comercial,0,1178,1737,2270
2455,1577.jpg,8320,3328,no comercial,1945,1104,3574,2422
2456,1577.jpg,8320,3328,no comercial,3219,1356,4827,2140
2457,1578.jpg,8320,3328,no comercial,4129,1811,5628,2586
2458,1578.jpg,8320,3328,no comercial,5945,1819,7102,2673
2459,1578.jpg,8320,3328,no comercial,1815,1494,2742,2461
2460,1578.jpg,8320,3328,no comercial,810,1559,1785,2413
2461,1578.jpg,8320,3328,comercial,2760,1780,3505,2478
2462,1579.jpg,8320,3328,comercial,5498,1503,6174,2344
2463,1579.jpg,8320,3328,comercial,6079,1607,7141,2227
2464,1579.jpg,8320,3328,comercial,7825,1512,8315,2430
2465,1579.jpg,8320,3328,no comercial,2504,1672,3574,2313
2466,1579.jpg,8320,3328,no comercial,389,1533,1139,1941
2467,1579.jpg,8320,3328,comercial,1689,1590,2573,2357
2468,1580.jpg,8320,3328,no comercial,3349,1299,8315,2807
2469,1580.jpg,8320,3328,no comercial,1299,1330,2452,2179
2470,1580.jpg,8320,3328,no comercial,0,1161,1343,2136
2471,1581.jpg,8320,3328,no comercial,0,844,8315,2812
2472,1582.jpg,8320,3328,no comercial,0,875,8315,2864
2473,1583.jpg,8320,3328,no comercial,2235,1031,3531,2396
2474,1583.jpg,8320,3328,no comercial,3232,1343,4346,2339
2475,1583.jpg,8320,3328,no comercial,4315,1538,4931,2383
2476,1583.jpg,8320,3328,no comercial,4952,1122,5607,2071
2477,1583.jpg,8320,3328,no comercial,5628,1308,6647,2266
2478,1583.jpg,8320,3328,no comercial,6577,1572,7435,2396
2479,1583.jpg,8320,3328,no comercial,0,797,2183,2513
2480,1584.jpg,8320,3328,comercial,2868,1971,3921,2664
2481,1584.jpg,8320,3328,comercial,1299,1577,2404,2404
2482,1584.jpg,8320,3328,no comercial,3839,1737,5156,2448
2483,1584.jpg,8320,3328,no comercial,5741,1642,6742,2331
2484,1584.jpg,8320,3328,no comercial,0,1845,1351,2599
2485,1585.jpg,8320,3328,comercial,1156,1317,2092,2023
2486,1585.jpg,8320,3328,comercial,2092,1377,2530,2014
2487,1585.jpg,8320,3328,comercial,2773,1395,3483,2127
2488,1585.jpg,8320,3328,comercial,3462,1364,4120,2014
2489,1585.jpg,8320,3328,comercial,4346,1408,4939,2075
2490,1585.jpg,8320,3328,comercial,4905,1364,5871,2084
2491,1585.jpg,8320,3328,comercial,6135,1325,7739,2214
2492,1585.jpg,8320,3328,comercial,7769,1412,8315,2222
2493,1585.jpg,8320,3328,comercial,446,1382,1065,2027
2494,1586.jpg,8320,3328,comercial,5279,1570,5726,1800
2495,1586.jpg,8320,3328,comercial,4955,1550,5302,1825
2496,1586.jpg,8320,3328,comercial,4310,1424,4915,1822
2497,1586.jpg,8320,3328,comercial,3867,1536,4270,1801
2498,1586.jpg,8320,3328,comercial,3515,1642,3862,1790
2499,1587.jpg,8320,3328,comercial,203,1230,2088,2188
2500,1587.jpg,8320,3328,comercial,2066,1468,2383,1988
2501,1587.jpg,8320,3328,comercial,2266,1585,2517,1897
2502,1587.jpg,8320,3328,comercial,4081,1005,7145,2097
2503,1587.jpg,8320,3328,comercial,7171,1247,8280,2110
2504,1588.jpg,8320,3328,comercial,2027,1590,2565,1923
2505,1588.jpg,8320,3328,comercial,2526,1551,2929,1880
2506,1588.jpg,8320,3328,comercial,4333,1559,4623,1845
2507,1588.jpg,8320,3328,comercial,4874,1542,5139,1785
2508,1588.jpg,8320,3328,comercial,5134,1564,5351,1767
2509,1588.jpg,8320,3328,comercial,5386,1499,5620,1837
2510,1588.jpg,8320,3328,comercial,5724,1525,5932,1780
2511,1588.jpg,8320,3328,comercial,6131,1503,6335,1720
2512,1588.jpg,8320,3328,comercial,6356,1507,6521,1737
2513,1588.jpg,8320,3328,comercial,896,1624,1369,1958
2514,1588.jpg,8320,3328,comercial,1416,1620,2027,1945
2515,1588.jpg,8320,3328,comercial,3838,1575,4094,1772
2516,1588.jpg,8320,3328,comercial,4046,1554,4339,1817
2517,1588.jpg,8320,3328,comercial,2917,1598,3077,1822
2518,1589.jpg,8320,3328,comercial,2656,1052,4268,2296
2519,1589.jpg,8320,3328,comercial,1512,1191,2612,2144
2520,1589.jpg,8320,3328,comercial,857,1325,2166,2097
2521,1589.jpg,8320,3328,comercial,0,1421,1546,2110
2522,1589.jpg,8320,3328,comercial,4385,1256,6681,2456
2523,1589.jpg,8320,3328,comercial,7500,1490,8315,2157
2524,1589.jpg,8320,3328,comercial,6404,1585,7310,1932
2525,1590.jpg,8320,3328,comercial,0,1148,1668,2092
2526,1590.jpg,8320,3328,comercial,1494,1494,2045,1915
2527,1590.jpg,8320,3328,comercial,2361,1295,5836,2335
2528,1590.jpg,8320,3328,comercial,5841,1421,6196,2097
2529,1590.jpg,8320,3328,comercial,6235,1438,6785,2140
2530,1590.jpg,8320,3328,comercial,6768,1464,7119,2019
2531,1590.jpg,8320,3328,comercial,7388,1317,8306,2110
2532,1591.jpg,8320,3328,comercial,1754,1226,3713,2253
2533,1591.jpg,8320,3328,comercial,6361,1256,8315,2378
2534,1592.jpg,8320,3328,comercial,1351,1083,4866,2149
2535,1592.jpg,8320,3328,comercial,7401,1104,8315,1780
2536,1592.jpg,8320,3328,no comercial,4857,1269,7019,1962
2537,1593.jpg,8320,3328,comercial,5412,979,8315,3124
2538,1593.jpg,8320,3328,no comercial,3115,1460,5368,2933
2539,1593.jpg,8320,3328,no comercial,1208,1382,3397,2673
2540,1593.jpg,8320,3328,no comercial,0,1425,1711,2751
2541,1594.jpg,8320,3328,no comercial,0,1546,1078,2227
2542,1594.jpg,8320,3328,no comercial,1122,1620,2907,2517
2543,1594.jpg,8320,3328,no comercial,2842,1642,5130,2669
2544,1594.jpg,8320,3328,no comercial,5169,1330,7522,3011
2545,1595.jpg,8320,3328,no comercial,0,576,3033,3119
2546,1595.jpg,8320,3328,no comercial,2738,1117,5429,3171
2547,1595.jpg,8320,3328,no comercial,5221,1512,8315,3258
2548,1596.jpg,8320,3328,comercial,1824,1169,3808,2677
2549,1596.jpg,8320,3328,no comercial,706,1200,1993,2760
2550,1596.jpg,8320,3328,no comercial,5390,927,8315,2950
2551,1597.jpg,8320,3328,comercial,2253,1408,2829,2075
2552,1597.jpg,8320,3328,no comercial,3600,857,6261,2361
2553,1597.jpg,8320,3328,no comercial,5945,762,8064,1975
2554,1598.jpg,8320,3328,comercial,3804,1412,4931,2036
2555,1598.jpg,8320,3328,comercial,0,1603,762,2131
2556,1598.jpg,8320,3328,no comercial,1334,1442,2045,1988
2557,1598.jpg,8320,3328,no comercial,5182,1334,6530,2218
2558,1599.jpg,8320,3328,no comercial,3410,1169,4584,2322
2559,1599.jpg,8320,3328,no comercial,4445,1291,5685,2300
2560,1599.jpg,8320,3328,no comercial,5438,1156,6569,2283
2561,1599.jpg,8320,3328,no comercial,6291,1126,7548,2361
2562,1599.jpg,8320,3328,no comercial,0,1564,2417,2435
2563,1600.jpg,8320,3328,no comercial,0,1438,8315,3011
2564,1601.jpg,8320,3328,no comercial,1663,1178,3271,2435
2565,1601.jpg,8320,3328,no comercial,3453,1096,5204,2465
2566,1601.jpg,8320,3328,no comercial,5065,1143,6712,2482
2567,1601.jpg,8320,3328,no comercial,6408,1187,8315,2790
2568,1602.jpg,8320,3328,no comercial,2898,1403,4740,2573
2569,1602.jpg,8320,3328,no comercial,2010,1442,3106,2383
2570,1602.jpg,8320,3328,no comercial,43,1486,2092,2456
2571,1603.jpg,8320,3328,no comercial,2404,407,5914,2201
2572,1603.jpg,8320,3328,no comercial,6062,914,7951,2088
2573,1603.jpg,8320,3328,no comercial,0,935,2352,2149
2574,1604.jpg,8320,3328,no comercial,0,359,4900,2656
2575,1605.jpg,8320,3328,no comercial,5780,1312,8315,2149
2576,1605.jpg,8320,3328,no comercial,0,1135,1503,2478
2577,1605.jpg,8320,3328,no comercial,2495,1217,5581,2673
2578,1606.jpg,8320,3328,no comercial,3830,1334,8315,2716
2579,1606.jpg,8320,3328,no comercial,0,1122,1902,2478
2580,1607.jpg,8320,3328,no comercial,3033,1611,4705,2868
2581,1607.jpg,8320,3328,no comercial,6148,1655,8315,2738
2582,1607.jpg,8320,3328,no comercial,888,1477,2162,2755
2583,1608.jpg,8320,3328,comercial,2179,1529,3275,2222
2584,1608.jpg,8320,3328,no comercial,4120,1356,5555,2439
2585,1608.jpg,8320,3328,comercial,7279,1269,8315,2114
2586,1608.jpg,8320,3328,no comercial,5403,888,6664,2283
2587,1609.jpg,8320,3328,no comercial,0,1308,8315,2794
2588,1610.jpg,8320,3328,no comercial,0,1152,8315,2950
2589,1611.jpg,8320,3328,no comercial,0,878,8315,2560
2590,1612.jpg,8320,3328,no comercial,0,1061,8315,2625
2591,1613.jpg,8320,3328,no comercial,0,1364,8315,2846
2592,1614.jpg,8320,3328,no comercial,0,1078,8315,2972
2593,1615.jpg,8320,3328,no comercial,0,1217,8315,2890
2594,1616.jpg,8320,3328,no comercial,0,1191,8315,2309
2595,1617.jpg,8320,3328,comercial,3093,1252,4424,2322
2596,1617.jpg,8320,3328,comercial,4762,1252,5767,2292
2597,1617.jpg,8320,3328,comercial,671,1451,1845,2313
2598,1617.jpg,8320,3328,comercial,0,1334,545,2127
2599,1617.jpg,8320,3328,no comercial,6434,1304,8103,2656
2600,1618.jpg,8320,3328,no comercial,5009,1611,6174,2084
2601,1618.jpg,8320,3328,no comercial,4341,1616,5126,2097
2602,1618.jpg,8320,3328,comercial,1655,1783,2145,2176
2603,1618.jpg,8320,3328,comercial,6673,1559,7201,2157
2604,1618.jpg,8320,3328,comercial,7106,1546,7626,2092
2605,1618.jpg,8320,3328,no comercial,2677,1594,3509,2257
2606,1619.jpg,8320,3328,no comercial,0,913,8315,2738
2607,1620.jpg,8320,3328,no comercial,0,1234,8315,2881
2608,1621.jpg,8320,3328,no comercial,0,753,8315,2807
2609,1622.jpg,8320,3328,no comercial,0,1135,8315,2630
2610,1623.jpg,8320,3328,comercial,4957,1811,5446,2235
2611,1623.jpg,8320,3328,comercial,4519,1772,4952,2261
2612,1623.jpg,8320,3328,comercial,3657,1546,4489,2309
2613,1623.jpg,8320,3328,comercial,5438,1815,6127,2404
2614,1623.jpg,8320,3328,comercial,6114,1854,6746,2396
2615,1623.jpg,8320,3328,comercial,6703,1945,7249,2461
2616,1623.jpg,8320,3328,comercial,7249,2040,7734,2517
2617,1623.jpg,8320,3328,no comercial,0,1347,3258,2322
2618,1624.jpg,8320,3328,no comercial,0,1070,8315,2994
2619,1625.jpg,8320,3328,no comercial,0,1308,8315,2868
2620,1626.jpg,8320,3328,no comercial,0,940,8315,2859
2621,1627.jpg,8320,3328,comercial,6746,1572,8315,2552
2622,1627.jpg,8320,3328,comercial,5594,1395,6283,2209
2623,1627.jpg,8320,3328,comercial,4779,1386,5316,1915
2624,1627.jpg,8320,3328,comercial,4220,1494,4766,2292
2625,1627.jpg,8320,3328,comercial,2786,1603,3665,2543
2626,1627.jpg,8320,3328,comercial,0,1434,1239,2790
2627,1627.jpg,8320,3328,no comercial,2413,1564,2872,2166
2628,1627.jpg,8320,3328,no comercial,2270,1538,2461,1949
2629,1627.jpg,8320,3328,no comercial,1728,1434,1993,1863
2630,1628.jpg,8320,3328,comercial,2760,909,5784,2838
2631,1628.jpg,8320,3328,comercial,1650,1585,2123,2058
2632,1628.jpg,8320,3328,comercial,541,1546,1572,2170
2633,1628.jpg,8320,3328,comercial,7717,1468,8315,2300
2634,1628.jpg,8320,3328,comercial,5810,1585,6274,2066
2635,1629.jpg,8320,3328,no comercial,0,1252,8302,2994
2636,1630.jpg,8320,3328,no comercial,0,1109,8315,2638
2637,1631.jpg,8320,3328,no comercial,0,1291,8315,2699
2638,1632.jpg,8320,3328,no comercial,0,745,4809,3033
2639,1632.jpg,8320,3328,no comercial,5559,836,8315,2352
2640,1633.jpg,8320,3328,no comercial,2500,1308,6023,3024
